home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,home_city,destination,haversine_distance,vincenty_distance
33.434,-112.008,45.323,-75.669,phoenix,ottawa,3621.8701687825583,3362197.36
33.434,-112.008,45.517,-73.417,phoenix,montreal,3824.709582610553,3539601.43
33.434,-112.008,45.589,-122.597,phoenix,portland,1670.947440039294,1624818.05
33.434,-112.008,46.788,-71.398,phoenix,quebec,4050.3081990318847,3715105.01
33.434,-112.008,47.53,-122.302,phoenix,seattle,1835.4741942327607,1788517.09
33.434,-112.008,49.195,-123.182,phoenix,vancouver,2036.2302433577652,1979848.32
33.434,-112.008,51.114,-114.02,phoenix,calgary,1974.6849093927735,1970692.53
33.434,-112.008,53.667,-113.467,phoenix,edmonton,2253.7772531655987,2250939.6
33.535,-112.383,23.184,113.266,phoenix,guangzhou,20945.900765263043,12090006.41
33.535,-112.383,29.529,-98.279,phoenix,san antonio,1381.032287162157,1409749.37
33.535,-112.383,29.607,-95.159,phoenix,houston,1655.0718172638285,1689791.72
33.535,-112.383,30.194,-97.67,phoenix,austin,1413.366840682438,1439314.4
33.535,-112.383,30.494,-81.688,phoenix,jacksonville,2864.986340387655,2908933.74
33.535,-112.383,31.849,-106.38,phoenix,el paso,587.1206625037914,593065.25
33.535,-112.383,32.166,-110.883,phoenix,tucson,206.1534967975712,206796.63
33.535,-112.383,32.699,-117.215,phoenix,san diego,457.39843857868135,460353.58
33.535,-112.383,32.82,-97.362,phoenix,fort worth,1394.488028893404,1401959.89
33.535,-112.383,32.847,-96.852,phoenix,dallas,1441.5205351329578,1448941.86
33.535,-112.383,33.942,-118.408,phoenix,los angeles,560.2572442158458,560058.37
33.535,-112.383,35.042,-89.977,phoenix,memphis,2083.447173011264,2065369.13
33.535,-112.383,35.214,-80.943,phoenix,charlotte,2919.9874785701068,2885741.84
33.535,-112.383,36.08,-115.152,phoenix,las vegas,382.0252117141054,379312.76
33.535,-112.383,36.124,-86.678,phoenix,nashville,2399.7940812132388,2361938.29
33.535,-112.383,37.619,-122.375,phoenix,san francisco,1031.446574255663,1011944.72
33.535,-112.383,38.852,-77.037,phoenix,washington,3328.957327034956,3212759.76
33.535,-112.383,39.175,-76.668,phoenix,baltimore,3369.119668428365,3244523.94
33.535,-112.383,39.717,-86.294,phoenix,indianapolis,2513.858375938973,2422423.87
33.535,-112.383,39.858,-104.667,phoenix,denver,1002.8632054098166,982986.89
33.535,-112.383,39.872,-75.241,phoenix,philadelphia,3513.8728254019,3367257.55
33.535,-112.383,39.998,-82.892,phoenix,columbus,2826.257388484188,2715144.07
33.535,-112.383,40.64,-73.779,phoenix,new york,3664.18476954989,3492146.4
33.535,-112.383,41.786,-87.752,phoenix,chicago,2460.3674436785504,2347725.11
33.535,-112.383,42.364,-71.005,phoenix,boston,3958.767897448943,3726850.1
33.535,-112.383,42.409,-83.01,phoenix,detroit,2895.7248818548646,2745432.13
33.535,-112.383,42.947,-87.896,phoenix,milwaukee,2499.2352375455102,2372802.32
33.535,-112.383,43.173,-79.935,phoenix,hamilton,3192.667614149675,3008301.96
33.535,-112.383,43.862,-79.37,phoenix,toronto,3268.167194488783,3066884.37
33.535,-112.383,45.517,-73.417,phoenix,montreal,3849.4587090451446,3562374.2
33.535,-112.383,45.589,-122.597,phoenix,portland,1640.9057876436098,1597509.74
33.535,-112.383,46.788,-71.398,phoenix,quebec,4074.500293094072,3736892.25
33.535,-112.383,47.53,-122.302,phoenix,seattle,1807.387277408636,1763362.26
33.535,-112.383,49.195,-123.182,phoenix,vancouver,2008.4098556596136,1955312.65
33.535,-112.383,50.056,-97.032,phoenix,winnipeg,2323.539468227571,2225357.16
33.535,-112.383,51.114,-114.02,phoenix,calgary,1960.488948166401,1957211.93
33.535,-112.383,53.667,-113.467,phoenix,edmonton,2240.7306725139024,2238413.59
33.563,-86.753,25.069,121.552,birmingham,taipei,19323.568943081937,12861707.92
33.563,-86.753,29.529,-98.279,birmingham,san antonio,1158.311152878712,1181416.25
33.563,-86.753,29.607,-95.159,birmingham,houston,894.4840177476957,910023.07
33.563,-86.753,30.194,-97.67,birmingham,austin,1078.649026555344,1097703.23
33.563,-86.753,32.699,-117.215,birmingham,san diego,2824.0874541778503,2833923.7
33.563,-86.753,33.942,-118.408,birmingham,los angeles,2933.292982941456,2921435.28
33.563,-86.753,35.393,-97.601,birmingham,oklahoma city,1025.5094778260975,1016439.52
33.563,-86.753,36.124,-86.678,birmingham,nashville,284.84236917435777,284194.41
33.563,-86.753,37.362,-121.929,birmingham,san jose,3286.487284003258,3202068.41
33.563,-86.753,37.619,-122.375,birmingham,san francisco,3331.221035809966,3239947.79
33.563,-86.753,38.228,-85.664,birmingham,louisville,528.424200504553,526857.14
33.563,-86.753,39.872,-75.241,birmingham,philadelphia,1276.646507884337,1242504.34
33.563,-86.753,39.998,-82.892,birmingham,columbus,799.9559109325122,792718.17
33.563,-86.753,40.64,-73.779,birmingham,new york,1436.751018608673,1392941.42
33.563,-86.753,41.786,-87.752,birmingham,chicago,918.9887711650914,916902.43
33.563,-86.753,42.364,-71.005,birmingham,boston,1756.8957545197743,1689418.83
33.563,-86.753,42.947,-87.896,birmingham,milwaukee,1048.767778606083,1046404.44
33.563,-86.753,43.173,-79.935,birmingham,hamilton,1241.3059110093925,1220823.22
33.563,-86.753,43.862,-79.37,birmingham,toronto,1333.908557926438,1309960.29
33.563,-86.753,45.323,-75.669,birmingham,ottawa,1662.680005168915,1613770.75
33.563,-86.753,45.445,9.277,birmingham,milan,8995.199084724694,7866051.6
33.563,-86.753,45.517,-73.417,birmingham,montreal,1814.800284804172,1748936.54
33.563,-86.753,51.114,-114.02,birmingham,calgary,3192.3559769103117,2944122.09
33.64,-84.427,1.641,103.669,atlanta,johor bahru,17772.250903811528,16008828.39
33.64,-84.427,13.912,100.607,atlanta,bangkok,17268.88711017867,14714836.11
33.64,-84.427,28.566,77.103,atlanta,delhi,14963.826259878671,12850941.13
33.64,-84.427,29.529,-98.279,atlanta,san antonio,1361.3454495266665,1390158.32
33.64,-84.427,29.607,-95.159,atlanta,houston,1090.0004072477632,1111303.89
33.64,-84.427,30.194,-97.67,atlanta,austin,1284.4163446845612,1308349.61
33.64,-84.427,31.849,-106.38,atlanta,el paso,2041.9711658533745,2063146.89
33.64,-84.427,32.166,-110.883,atlanta,tucson,2454.5678370830324,2473769.98
33.64,-84.427,32.699,-117.215,atlanta,san diego,3037.0600215509508,3047211.24
33.64,-84.427,32.82,-97.362,atlanta,fort worth,1200.8875676876455,1208303.54
33.64,-84.427,32.847,-96.852,atlanta,dallas,1153.5842367110365,1160588.24
33.64,-84.427,33.535,-112.383,atlanta,phoenix,2587.9746652777903,2587147.93
33.64,-84.427,33.942,-118.408,atlanta,los angeles,3145.8750359773235,3132563.9
33.64,-84.427,35.042,-89.977,atlanta,memphis,536.904692088101,533743.88
33.64,-84.427,35.214,-80.943,atlanta,charlotte,366.94646832319575,364719.66
33.64,-84.427,35.393,-97.601,atlanta,oklahoma city,1235.024295919451,1224232.09
33.64,-84.427,37.362,-121.929,atlanta,san jose,3496.2226666735896,3405055.42
33.64,-84.427,38.228,-85.664,atlanta,louisville,522.8340921716274,521152.94
33.64,-84.427,38.852,-77.037,atlanta,washington,896.5771348745935,880157.88
33.64,-84.427,39.717,-86.294,atlanta,indianapolis,697.4551553179847,694667.25
33.64,-84.427,39.858,-104.667,atlanta,denver,1997.150976807124,1929343.83
33.64,-84.427,39.872,-75.241,atlanta,philadelphia,1096.9441574870175,1071837.13
33.64,-84.427,39.998,-82.892,atlanta,columbus,721.0857149399798,718709.22
33.64,-84.427,40.64,-73.779,atlanta,new york,1255.9535539340193,1222523.41
33.64,-84.427,41.786,-87.752,atlanta,chicago,956.6254490604588,950264.37
33.64,-84.427,42.409,-83.01,atlanta,detroit,983.8093280713584,981212.64
33.64,-84.427,42.947,-87.896,atlanta,milwaukee,1083.5272164671694,1076475.94
33.64,-84.427,43.862,-79.37,atlanta,toronto,1229.2178039528535,1216293.01
33.64,-84.427,45.323,-75.669,atlanta,ottawa,1531.273104277264,1497939.28
33.64,-84.427,45.517,-73.417,atlanta,montreal,1668.1735889622987,1619496.17
33.64,-84.427,48.354,11.786,atlanta,munich,9055.66400899334,7719683.22
33.64,-84.427,49.195,-123.182,atlanta,vancouver,3982.776382111113,3617663.89
33.64,-84.427,50.056,-97.032,atlanta,winnipeg,2166.401049267348,2095885.17
33.64,-84.427,51.114,-114.02,atlanta,calgary,3358.540283439001,3079813.19
33.664,-101.823,1.417,103.867,lubbock,singapore,19370.60562513785,15288932.94
33.664,-101.823,29.529,-98.279,lubbock,san antonio,564.7679373903815,568527.1
33.664,-101.823,29.607,-95.159,lubbock,houston,764.0969142963078,775583.38
33.664,-101.823,30.494,-81.688,lubbock,jacksonville,1896.464263074688,1929955.36
33.664,-101.823,31.849,-106.38,lubbock,el paso,467.532566056787,472026.86
33.664,-101.823,32.699,-117.215,lubbock,san diego,1428.509449133717,1438129.51
33.664,-101.823,32.82,-97.362,lubbock,fort worth,423.3809533675868,426121.34
33.664,-101.823,32.847,-96.852,lubbock,dallas,468.931309424182,471940.15
33.664,-101.823,33.535,-112.383,lubbock,phoenix,977.3951395668964,979816.16
33.664,-101.823,33.942,-118.408,lubbock,los angeles,1535.193114397798,1534367.36
33.664,-101.823,35.042,-89.977,lubbock,memphis,1106.9597865696926,1099833.84
33.664,-101.823,35.214,-80.943,lubbock,charlotte,1940.038965004493,1923149.23
33.664,-101.823,35.393,-97.601,lubbock,oklahoma city,435.464937198052,432417.38
33.664,-101.823,36.08,-115.152,lubbock,las vegas,1262.4628574074482,1246700.29
33.664,-101.823,36.776,-119.718,lubbock,fresno,1691.8799674223972,1662740.62
33.664,-101.823,37.362,-121.929,lubbock,san jose,1905.6270394621947,1865601.5
33.664,-101.823,37.619,-122.375,lubbock,san francisco,1952.1887198601808,1908177.19
33.664,-101.823,39.175,-76.668,lubbock,baltimore,2407.2992124994894,2328951.72
33.664,-101.823,39.717,-86.294,lubbock,indianapolis,1586.9410758933925,1538928.5
33.664,-101.823,39.872,-75.241,lubbock,philadelphia,2555.074284615833,2460825.73
33.664,-101.823,39.998,-82.892,lubbock,columbus,1888.2520375274091,1824541.31
33.664,-101.823,40.64,-73.779,lubbock,new york,2708.800695771657,2595975.81
33.664,-101.823,41.786,-87.752,lubbock,chicago,1584.7209407731038,1530146.81
33.664,-101.823,42.364,-71.005,lubbock,boston,3011.679903258237,2854584.5
33.664,-101.823,42.409,-83.01,lubbock,detroit,1994.1966517246117,1909314.84
33.664,-101.823,42.947,-87.896,lubbock,milwaukee,1651.2527233889723,1591706.72
33.664,-101.823,43.862,-79.37,lubbock,toronto,2367.195886877814,2245242.78
33.664,-101.823,45.517,-73.417,lubbock,montreal,2940.735439321862,2751527.11
33.664,-101.823,49.195,-123.182,lubbock,vancouver,2624.7841833219045,2465965.5
33.664,-101.823,50.056,-97.032,lubbock,winnipeg,1875.782973402708,1862630.75
33.664,-101.823,51.114,-114.02,lubbock,calgary,2244.72566269427,2176419.75
33.676,-117.868,22.149,113.591,santa ana,macau,21456.022497473117,11776416.82
33.676,-117.868,29.529,-98.279,santa ana,san antonio,1870.367779417186,1911714.22
33.676,-117.868,29.607,-95.159,santa ana,houston,2149.496808921297,2196100.72
33.676,-117.868,30.194,-97.67,santa ana,austin,1908.670737155658,1945192.12
33.676,-117.868,31.849,-106.38,santa ana,el paso,1082.2610216142482,1094739.13
33.676,-117.868,32.699,-117.215,santa ana,san diego,124.30668531453888,124295.11
33.676,-117.868,32.82,-97.362,santa ana,fort worth,1899.877168717908,1910200.17
33.676,-117.868,32.847,-96.852,santa ana,dallas,1946.8669743668677,1956988.49
33.676,-117.868,33.535,-112.383,santa ana,phoenix,507.7882282539285,509241.33
33.676,-117.868,33.942,-118.408,santa ana,los angeles,58.065314525297225,58055.25
33.676,-117.868,35.042,-89.977,santa ana,memphis,2585.3167797386222,2561957.83
33.676,-117.868,38.852,-77.037,santa ana,washington,3821.816225743561,3682893.23
33.676,-117.868,39.175,-76.668,santa ana,baltimore,3861.099371356781,3712427.37
33.676,-117.868,39.858,-104.667,santa ana,denver,1401.6536943215172,1361606.0
33.676,-117.868,39.998,-82.892,santa ana,columbus,3311.909503541492,3176257.78
33.676,-117.868,40.64,-73.779,santa ana,new york,4152.542044745053,3949471.6
33.676,-117.868,41.786,-87.752,santa ana,chicago,2929.0041376797258,2786314.43
33.676,-117.868,42.409,-83.01,santa ana,detroit,3368.522171168664,3184216.85
33.676,-117.868,43.036,-81.154,santa ana,london,3553.112542000689,3342561.68
33.676,-117.868,43.862,-79.37,santa ana,toronto,3738.061846634699,3495289.73
33.676,-117.868,45.445,9.277,santa ana,milan,11837.720868176317,9758627.19
33.676,-117.868,45.517,-73.417,santa ana,montreal,4318.784500911518,3980159.03
33.676,-117.868,46.161,-60.048,santa ana,sydney,5527.447733970475,5016293.24
33.676,-117.868,47.53,-122.302,santa ana,seattle,1594.1310436048404,1582851.01
33.676,-117.868,49.195,-123.182,santa ana,vancouver,1794.252071863987,1778738.64
33.676,-117.868,50.056,-97.032,santa ana,winnipeg,2652.243541264194,2493567.29
33.676,-117.868,51.114,-114.02,santa ana,calgary,1971.3546847491484,1962083.96
33.676,-117.868,53.667,-113.467,santa ana,edmonton,2259.7966681958487,2248230.65
33.818,-118.151,18.567,-68.363,long beach,punta cana,4902.082287866812,5200243.68
33.818,-118.151,22.149,113.591,long beach,macau,21447.70381806885,11746310.98
33.818,-118.151,22.639,113.812,long beach,shenzhen,21464.858607623675,11690957.23
33.818,-118.151,29.529,-98.279,long beach,san antonio,1896.7154174182813,1940012.31
33.818,-118.151,29.607,-95.159,long beach,houston,2175.006152558628,2223767.09
33.818,-118.151,30.194,-97.67,long beach,austin,1934.4763289133543,1972924.02
33.818,-118.151,30.494,-81.688,long beach,jacksonville,3388.6828864338045,3441478.03
33.818,-118.151,31.849,-106.38,long beach,el paso,1109.2303475288886,1122843.65
33.818,-118.151,32.166,-110.883,long beach,tucson,696.0937329098895,703371.59
33.818,-118.151,32.699,-117.215,long beach,san diego,151.51720748935435,151686.12
33.818,-118.151,32.82,-97.362,long beach,fort worth,1923.6997039051569,1935656.26
33.818,-118.151,32.847,-96.852,long beach,dallas,1970.570375771498,1982353.89
33.818,-118.151,33.535,-112.383,long beach,phoenix,533.7785490885719,535736.55
33.818,-118.151,33.942,-118.408,long beach,los angeles,27.45484137738463,27467.86
33.818,-118.151,35.214,-80.943,long beach,charlotte,3440.793500631399,3400042.04
33.818,-118.151,36.901,30.792,long beach,antalya,13763.685940746054,11541858.05
33.818,-118.151,37.362,-121.929,long beach,san jose,526.3947441293941,521286.33
33.818,-118.151,37.558,126.791,long beach,seoul,22631.664913033263,9643948.77
33.818,-118.151,38.852,-77.037,long beach,washington,3839.1506767163255,3701787.37
33.818,-118.151,39.175,-76.668,long beach,baltimore,3878.2313695555913,3731059.46
33.818,-118.151,39.717,-86.294,long beach,indianapolis,3015.169731419988,2902283.02
33.818,-118.151,39.872,-75.241,long beach,philadelphia,4020.7916492787153,3848211.66
33.818,-118.151,39.998,-82.892,long beach,columbus,3328.933846234901,3194296.72
33.818,-118.151,40.64,-73.779,long beach,new york,4168.696742611619,3966887.65
33.818,-118.151,41.786,-87.752,long beach,chicago,2944.71081064201,2802295.62
33.818,-118.151,42.364,-71.005,long beach,boston,4457.820021851708,4187408.48
33.818,-118.151,42.409,-83.01,long beach,detroit,3383.961506436752,3200024.48
33.818,-118.151,43.173,-79.935,long beach,hamilton,3680.458439155326,3458069.56
33.818,-118.151,43.862,-79.37,long beach,toronto,3752.6368494670937,3510005.09
33.818,-118.151,45.323,-75.669,long beach,ottawa,4127.734949415114,3816457.34
33.818,-118.151,45.445,9.277,long beach,milan,11842.628127929978,9760209.25
33.818,-118.151,45.589,-122.597,long beach,portland,1371.7495682554818,1360827.16
33.818,-118.151,46.788,-71.398,long beach,quebec,4553.465122555172,4157022.01
33.818,-118.151,47.53,-122.302,long beach,seattle,1572.1224276333228,1562003.46
33.818,-118.151,49.195,-123.182,long beach,vancouver,1771.8115271899592,1757703.74
33.818,-118.151,50.056,-97.032,long beach,winnipeg,2658.2273639783325,2496851.54
33.818,-118.151,51.114,-114.02,long beach,calgary,1960.6408574736945,1950301.38
33.881,-117.259,25.793,-80.291,riverside,miami,3529.107790175572,3662367.25
33.881,-117.259,28.566,77.103,riverside,delhi,17951.73840523328,12929786.41
33.881,-117.259,29.529,-98.279,riverside,san antonio,1817.6826694799904,1859676.83
33.881,-117.259,30.194,-97.67,riverside,austin,1854.194247439798,1891727.15
33.881,-117.259,32.166,-110.883,riverside,tucson,618.703003274374,625192.7
33.881,-117.259,32.82,-97.362,riverside,fort worth,1840.5231005318597,1852895.91
33.881,-117.259,33.535,-112.383,riverside,phoenix,451.7560164733242,453586.52
33.881,-117.259,33.553,-7.661,riverside,casablanca,10117.312013787938,9542364.52
33.881,-117.259,35.214,-80.943,riverside,charlotte,3355.6892772782003,3318064.44
33.881,-117.259,35.339,25.18,riverside,heraklion,13149.874707023542,11406908.32
33.881,-117.259,35.393,-97.601,riverside,oklahoma city,1822.4467039993208,1807227.17
33.881,-117.259,36.776,-119.718,riverside,fresno,393.88273807712943,391306.47
33.881,-117.259,37.362,-121.929,riverside,san jose,579.3578533400308,572696.67
33.881,-117.259,37.619,-122.375,riverside,san francisco,629.1149630017054,621201.29
33.881,-117.259,39.872,-75.241,riverside,philadelphia,3935.564819264485,3769352.56
33.881,-117.259,40.64,-73.779,riverside,new york,4083.492420647152,3888701.19
33.881,-117.259,41.786,-87.752,riverside,chicago,2862.163082708101,2725788.22
33.881,-117.259,42.409,-83.01,riverside,detroit,3300.739636223319,3123727.04
33.881,-117.259,43.862,-79.37,riverside,toronto,3669.4666760677096,3435110.49
33.881,-117.259,45.323,-75.669,riverside,ottawa,4044.573608357316,3743018.22
33.881,-117.259,45.517,-73.417,riverside,montreal,4248.931137861954,3920396.61
33.881,-117.259,45.589,-122.597,riverside,portland,1391.952371157932,1377290.54
33.881,-117.259,47.53,-122.302,riverside,seattle,1587.4277921057128,1573584.76
33.881,-117.259,49.195,-123.182,riverside,vancouver,1788.3951010101769,1769798.24
33.881,-117.259,53.667,-113.467,riverside,edmonton,2227.6798100057517,2218693.29
33.942,-118.408,1.417,103.867,los angeles,singapore,20820.53244506917,14118336.77
33.942,-118.408,2.746,101.71,los angeles,kuala lumpur,20599.21324645969,14175368.64
33.942,-118.408,21.316,-157.927,los angeles,honolulu,3906.4594806165983,4113770.01
33.942,-118.408,22.149,113.591,los angeles,macau,21441.18066167795,11719345.37
33.942,-118.408,29.529,-98.279,los angeles,san antonio,1920.5648960146675,1965618.87
33.942,-118.408,29.607,-95.159,los angeles,houston,2198.1326922178228,2248829.6
33.942,-118.408,30.194,-97.67,los angeles,austin,1957.870008153292,1998050.2
33.942,-118.408,30.494,-81.688,los angeles,jacksonville,3408.910967969768,3464237.77
33.942,-118.408,31.849,-106.38,los angeles,el paso,1133.6817554632603,1148330.3
33.942,-118.408,32.166,-110.883,los angeles,tucson,721.6956490645447,729679.68
33.942,-118.408,32.699,-117.215,los angeles,san diego,176.6712723411259,177043.37
33.942,-118.408,32.82,-97.362,los angeles,fort worth,1945.419671608555,1958841.15
33.942,-118.408,32.847,-96.852,los angeles,dallas,1992.1850004410571,2005458.0
33.942,-118.408,33.535,-112.383,los angeles,phoenix,557.6232562542773,560058.37
